NODE,IN_DEGREE,OUT_DEGREE,CLOSENESS,BETWEENNESS,PAGERANK,CC 
571979949,3,20,0.30650932003,2.05741749736e-06,3.9107717902e-05,0.37619047619
2858924206,0,4,0.228458071758,0.0,3.02671501708e-05,0.333333333333
434280624,113,177,0.428791014263,0.00036874854052,0.000282256616006,0.347749670454
2967853233,81,106,0.416729847115,4.03252986882e-05,0.000138634822424,0.447619047619
281884852,116,10,0.341792884799,5.19084603533e-05,0.000186793573447,0.352513886911
2333071543,47,46,0.38798856887,1.92235171015e-05,0.000118735171286,0.523232323232
2256124088,70,81,0.422798332965,2.79844706972e-05,0.000125755172601,0.43618513324
1735792825,63,107,0.425166834683,7.73755155966e-05,0.000122536093922,0.331450094162
128821746,0,10,0.283295785258,0.0,3.02671501708e-05,0.6
832829629,14,17,0.306596211403,3.23055179847e-06,8.10081780471e-05,0.43115942029
2155070496,8,21,0.358742229281,6.92853299473e-06,7.71239110945e-05,0.483076923077
2675193370,0,2,0.273901000657,0.0,3.02671501708e-05,0.0
3062742731,25,37,0.375429362397,2.74537252728e-05,6.57517014214e-05,0.268599033816
1694289530,15,19,0.35128481875,1.9428051158e-06,5.71004573763e-05,0.264069264069
4017606185,1,5,0.242560837841,2.16361488037e-07,3.85003681805e-05,0.2
2362792135,5,5,0.354247669743,3.26957927169e-09,3.86310174828e-05,0.8
910790215,20,68,0.388615930911,2.20271101818e-05,7.59321066021e-05,0.378516624041
164780237,29,11,0.300067458064,1.65235679187e-06,0.000144825093423,0.596638655462
342366415,99,83,0.395002971412,0.000259413293862,0.000248193241654,0.216447744146
289020114,21,28,0.355178369696,1.3530442329e-05,6.72221731381e-05,0.304201680672
251388963,13,44,0.386084118064,2.67059153263e-05,4.88071511268e-05,0.256244218316
443508306,0,14,0.294175483373,0.0,3.02671501708e-05,0.538461538462
1337006293,6,6,0.316974834621,2.54486974351e-06,5.19847340146e-05,0.25
776771798,91,54,0.349102045102,0.000393766240051,0.000302184877727,0.279715035621
997702009,149,175,0.432737075413,0.000115448900763,0.000248584547147,0.387295210596
